run_id,returncode,first_tcp,second_tcp,queue,base_rtt,ecn,rng_run,stop_time,link_rate,throughput_mean_mbps,throughput_p05_mbps,throughput_p95_mbps,second_throughput_mean_mbps,ping_rtt_mean_ms,ping_rtt_p95_ms,queue_delay_mean_ms,queue_delay_p95_ms,queue_delay_max_ms,cwnd_mean_segments,drop_count,mark_count,elapsed_wall_seconds,git_commit
tcp-reno_queue-red_rtt-10ms_ecn-1_run-1,0,reno,,red,10ms,1,1,40s,50Mbps,45.208101066666664,42.6291,48.1894,nan,11.720386206896551,14.281065000000002,1.280123537144132,3.6,4.56,47.21966430976431,0,79,25.57791304588318,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-10ms_ecn-1_run-2,0,reno,,red,10ms,1,2,40s,50Mbps,45.210806133333335,42.6291,48.1894,nan,11.68785448275862,14.244965,1.2834960515827902,3.6,4.56,47.21047981576862,0,78,25.73118281364441,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-10ms_ecn-1_run-3,0,reno,,red,10ms,1,3,40s,50Mbps,45.2687224,42.6291,48.1894,nan,11.749236896551723,14.259694999999999,1.2914947735705167,3.6,4.34048,47.22678518584421,0,79,25.116912841796875,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-50ms_ecn-0_run-1,0,reno,,red,50ms,0,1,40s,50Mbps,37.861524,27.6278,48.1894,nan,50.497531379310345,52.134615,0.25957422440569233,1.44,2.88,168.656200505476,5,0,20.014573097229004,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-50ms_ecn-0_run-2,0,reno,,red,50ms,0,2,40s,50Mbps,34.27628266666667,17.32966,48.1894,nan,50.40686275862069,51.669955,0.23495734116223305,1.2,2.88,151.5211716282895,6,0,18.20793890953064,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-50ms_ecn-0_run-3,0,reno,,red,50ms,0,3,40s,50Mbps,37.83179666666667,27.558365000000002,48.1894,nan,50.465046896551726,52.012625,0.2552362849076914,1.44,2.88,168.86132407407408,5,0,20.065600872039795,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-50ms_ecn-1_run-1,0,reno,,red,50ms,1,1,40s,50Mbps,37.732948,27.132655,48.1894,nan,50.49215862068966,52.118995,0.2626279502067926,1.44,3.12,168.2674159192825,0,8,20.029459953308105,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-50ms_ecn-1_run-2,0,reno,,red,50ms,1,2,40s,50Mbps,37.68738333333334,27.147075,48.1894,nan,50.468651034482754,52.02311,0.2532373839481606,1.44,3.12,167.96741163310963,0,7,20.078070878982544,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-50ms_ecn-1_run-3,0,reno,,red,50ms,1,3,40s,50Mbps,37.70089933333333,27.147075,48.1894,nan,50.46027275862069,52.056065000000004,0.25841726163413015,1.44,3.12,168.06680627099664,0,5,19.86763596534729,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-80ms_ecn-0_run-1,0,reno,,red,80ms,0,1,40s,50Mbps,31.193007333333334,14.12671,46.68929,nan,80.26242137931035,80.66723,0.16103157219303724,0.24,2.64,233.1741715328467,2,0,16.369557857513428,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-80ms_ecn-0_run-2,0,reno,,red,80ms,0,2,40s,50Mbps,31.279500000000002,14.12671,46.637179999999994,nan,80.26738034482759,80.67781,0.15991014445326332,0.24,2.4,233.02645802919707,1,0,16.542550086975098,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-80ms_ecn-0_run-3,0,reno,,red,80ms,0,3,40s,50Mbps,31.279500000000002,14.12671,46.637179999999994,nan,80.26738034482759,80.67781,0.15991014445326332,0.24,2.4,233.02645802919707,1,0,16.53764295578003,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-80ms_ecn-1_run-1,0,reno,,red,80ms,1,1,40s,50Mbps,31.168681333333335,14.12671,47.05995999999999,nan,80.26230793103448,80.66066000000001,0.16233353170420844,0.24,2.88,227.91775488069416,0,2,16.317692756652832,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-80ms_ecn-1_run-2,0,reno,,red,80ms,1,2,40s,50Mbps,31.196482666666665,14.12671,47.05995999999999,nan,80.26899413793105,80.67772,0.16097768592208048,0.24,2.64,227.58066086956524,0,2,16.377588033676147,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
tcp-reno_queue-red_rtt-80ms_ecn-1_run-3,0,reno,,red,80ms,1,3,40s,50Mbps,31.196482666666665,14.12671,47.05995999999999,nan,80.26899413793105,80.67772,0.16097768592208048,0.24,2.64,227.58066086956524,0,2,16.245095252990723,e2c9e30c6ebdfd534aa7e30f6324b5674d138b9f
