campaign,run_id,flow,first_tcp,second_tcp,queue,base_rtt,ecn,previous_window_mean_mbps,final_window_mean_mbps,final_vs_previous_delta_pct,stability_flag_gt_5pct
single-flow,tcp-reno_queue-pie_rtt-50ms_ecn-0_run-3,first,reno,,pie,50ms,0,40.798536842105264,41.59280540540541,1.9468064905710911,False
single-flow,tcp-reno_queue-pie_rtt-50ms_ecn-1_run-1,first,reno,,pie,50ms,1,40.798536842105264,41.59280540540541,1.9468064905710911,False
single-flow,tcp-reno_queue-pie_rtt-50ms_ecn-1_run-2,first,reno,,pie,50ms,1,40.798536842105264,41.59280540540541,1.9468064905710911,False
single-flow,tcp-reno_queue-pie_rtt-50ms_ecn-1_run-3,first,reno,,pie,50ms,1,40.798536842105264,41.59280540540541,1.9468064905710911,False
single-flow,tcp-reno_queue-pie_rtt-80ms_ecn-0_run-1,first,reno,,pie,80ms,0,44.62277368421052,20.154594594594595,-54.833389028602305,True
single-flow,tcp-reno_queue-pie_rtt-80ms_ecn-0_run-2,first,reno,,pie,80ms,0,44.62277368421052,20.154594594594595,-54.833389028602305,True
single-flow,tcp-reno_queue-pie_rtt-80ms_ecn-0_run-3,first,reno,,pie,80ms,0,44.62277368421052,20.154594594594595,-54.833389028602305,True
single-flow,tcp-reno_queue-pie_rtt-80ms_ecn-1_run-1,first,reno,,pie,80ms,1,44.62277368421052,20.154594594594595,-54.833389028602305,True
single-flow,tcp-reno_queue-pie_rtt-80ms_ecn-1_run-2,first,reno,,pie,80ms,1,44.62277368421052,20.154594594594595,-54.833389028602305,True
single-flow,tcp-reno_queue-pie_rtt-80ms_ecn-1_run-3,first,reno,,pie,80ms,1,44.62277368421052,20.154594594594595,-54.833389028602305,True
single-flow,tcp-reno_queue-red_rtt-10ms_ecn-0_run-1,first,reno,,red,10ms,0,46.12565789473685,46.03700270270271,-0.19220363693556106,False
single-flow,tcp-reno_queue-red_rtt-10ms_ecn-0_run-2,first,reno,,red,10ms,0,46.12871052631579,46.038556756756755,-0.19543960481532704,False
single-flow,tcp-reno_queue-red_rtt-10ms_ecn-0_run-3,first,reno,,red,10ms,0,46.07687894736842,46.06519189189189,-0.02536425153682412,False
single-flow,tcp-reno_queue-red_rtt-10ms_ecn-1_run-1,first,reno,,red,10ms,1,45.422992105263155,44.37141513513514,-2.315076399395036,False
single-flow,tcp-reno_queue-red_rtt-10ms_ecn-1_run-2,first,reno,,red,10ms,1,45.432142105263154,44.3510654054054,-2.379541553099066,False
single-flow,tcp-reno_queue-red_rtt-10ms_ecn-1_run-3,first,reno,,red,10ms,1,45.51444473684211,44.423071891891894,-2.3978603963211533,False
single-flow,tcp-reno_queue-red_rtt-50ms_ecn-0_run-1,first,reno,,red,50ms,0,40.01661578947368,36.46454054054054,-8.87650087058964,True
single-flow,tcp-reno_queue-red_rtt-50ms_ecn-0_run-2,first,reno,,red,50ms,0,37.42546315789474,31.27836216216216,-16.42491629241434,True
